MovieID,Title,Year,Budget
2545,Relax... It's Just Sex (1998),1998,18948305
2546,"Deep End of the Ocean, The (1999)",1999,16060454
2547,Harvest (1998),1998,10130236
2548,"Rage: Carrie 2, The (1999)",1999,7260942
2549,Wing Commander (1999),1999,19848712
2550,"Haunting, The (1963)",1963,11447402
2551,Dead Ringers (1988),1988,15823383
2552,My Boyfriend's Back (1993),1993,15060742
2553,Village of the Damned (1960),1960,5982597
2554,Children of the Damned (1963),1963,6854212
2555,Baby Geniuses (1999),1999,14344497
2556,Telling You (1998),1998,15339994
2557,I Stand Alone (Seul contre tous) (1998),1998,8825557
2558,Forces of Nature (1999),1999,15125919
2559,"King and I, The (1999)",1999,10029346
2560,Ravenous (1999),1999,17426085
2561,True Crime (1999),1999,18503929
2562,Bandits (1997),1997,9655605
2563,Beauty (1998),1998,17894713
2564,"Empty Mirror, The (1999)",1999,5307959
2565,"King and I, The (1956)",1956,16257526
2566,Doug's 1st Movie (1999),1999,8256257
2567,EDtv (1999),1999,19517297
2568,"Mod Squad, The (1999)",1999,6690483
2569,Among Giants (1998),1998,15833821
2570,"Walk on the Moon, A (1999)",1999,13727249
2571,"Matrix, The (1999)",1999,6162695
2572,10 Things I Hate About You (1999),1999,11548273
2573,Tango (1998),1998,14382110
2574,"Out-of-Towners, The (1999)",1999,14314792
2575,"Dreamlife of Angels, The (La Vie r�v�e des anges) (1998)",1998,5311699
2576,"Love, etc. (1996)",1996,17458499
2577,Metroland (1997),1997,15111746
2578,"Sticky Fingers of Time, The (1997)",1997,11244424
2579,Following (1998),1998,11001133
2580,Go (1999),1999,18540755
2581,Never Been Kissed (1999),1999,10171144
2582,Twin Dragons (Shuang long hui) (1992),1992,10169980
2583,Cookie's Fortune (1999),1999,14619672
2584,Foolish (1999),1999,18390327
2585,"Lovers of the Arctic Circle, The (Los Amantes del C�rculo Polar) (1998)",1998,6038756
2586,"Goodbye, Lover (1999)",1999,7011562
2587,Life (1999),1999,12658016
2588,Clubland (1998),1998,14417088
2589,Friends & Lovers (1999),1999,12183894
2590,Hideous Kinky (1998),1998,17393716
2591,Jeanne and the Perfect Guy (Jeanne et le gar�on formidable) (1998),1998,7424193
2592,"Joyriders, The (1999)",1999,14114040
2593,"Monster, The (Il Mostro) (1994)",1994,10735940
2594,Open Your Eyes (Abre los ojos) (1997),1997,7351361
2595,Photographer (Fotoamator) (1998),1998,5284045
2596,SLC Punk! (1998),1998,19816226
2597,Lost & Found (1999),1999,7714135
2598,Pushing Tin (1999),1999,6507891
2599,Election (1999),1999,19976591
2600,eXistenZ (1999),1999,14893699
2601,"Little Bit of Soul, A (1998)",1998,14272873
2602,Mighty Peking Man (Hsing hsing wang) (1977),1977,5068357
2603,N� (1998),1998,17603033
2604,Let it Come Down: The Life of Paul Bowles (1998),1998,13300952
2605,Entrapment (1999),1999,5076846
2606,Idle Hands (1999),1999,6816020
2607,Get Real (1998),1998,16467232
2608,Heaven (1998),1998,5779342
2609,"King of Masks, The (Bian Lian) (1996)",1996,16911562
2610,Three Seasons (1999),1999,19202662
2611,"Winslow Boy, The (1998)",1998,6416844
2612,Mildred Pierce (1945),1945,8777043
2613,Night of the Comet (1984),1984,18841667
2614,Chopping Mall (a.k.a. Killbots) (1986),1986,14087574
2615,My Science Project (1985),1985,11474186
2616,Dick Tracy (1990),1990,5193477
2617,"Mummy, The (1999)",1999,17797632
2618,"Castle, The (1997)",1997,13090027
2619,Mascara (1999),1999,10643855
2620,This Is My Father (1998),1998,6868810
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),1998,9632130
2622,"Midsummer Night's Dream, A (1999)",1999,8409531
2623,Trippin' (1999),1999,8688000
2624,After Life (1998),1998,8406837
2625,Black Mask (Hak hap) (1996),1996,16680889
2626,Edge of Seventeen (1998),1998,18839397
2627,Endurance (1998),1998,10165629
2628,Star Wars: Episode I - The Phantom Menace (1999),1999,6387593
2629,"Love Letter, The (1999)",1999,5784741
2630,Besieged (L' Assedio) (1998),1998,7927753
2631,Frogs for Snakes (1998),1998,5442922
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",1965,18093206
2633,"Mummy, The (1932)",1932,18853381
2634,"Mummy, The (1959)",1959,13290189
2635,"Mummy's Curse, The (1944)",1944,10589534
2636,"Mummy's Ghost, The (1944)",1944,10066220
2637,"Mummy's Hand, The (1940)",1940,19443002
2638,"Mummy's Tomb, The (1942)",1942,16414521
2639,Mommie Dearest (1981),1981,14862243
2640,Superman (1978),1978,9503876
2641,Superman II (1980),1980,15833972
2642,Superman III (1983),1983,6078318
2643,Superman IV: The Quest for Peace (1987),1987,13793163
2644,Dracula (1931),1931,12764073
2645,Dracula (1958),1958,6042443
2646,House of Dracula (1945),1945,6259216
2647,House of Frankenstein (1944),1944,14605205
2648,Frankenstein (1931),1931,16343041
2649,Son of Frankenstein (1939),1939,17335387
2650,"Ghost of Frankenstein, The (1942)",1942,13984752
2651,Frankenstein Meets the Wolf Man (1943),1943,14481318
2652,"Curse of Frankenstein, The (1957)",1957,8272800
2653,Son of Dracula (1943),1943,10551350
2654,"Wolf Man, The (1941)",1941,16237880
2655,Howling II: Your Sister Is a Werewolf (1985),1985,19119060
2656,Tarantula (1955),1955,17199315
2657,"Rocky Horror Picture Show, The (1975)",1975,12020527
2658,"Flying Saucer, The (1950)",1950,10257147
2659,It Came from Hollywood (1982),1982,5174373
2660,"Thing From Another World, The (1951)",1951,8333090
2661,It Came from Outer Space (1953),1953,16138300
2662,"War of the Worlds, The (1953)",1953,7464155
2663,It Came from Beneath the Sea (1955),1955,15401997
2664,Invasion of the Body Snatchers (1956),1956,14707866
2665,Earth Vs. the Flying Saucers (1956),1956,19678575
2666,It Conquered the World (1956),1956,8337509
2667,"Mole People, The (1956)",1956,8521008
2668,Swamp Thing (1982),1982,8480238
2669,Pork Chop Hill (1959),1959,6413110
2670,"Run Silent, Run Deep (1958)",1958,11550490
2671,Notting Hill (1999),1999,6151054
2672,"Thirteenth Floor, The (1999)",1999,19966380
2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),1998,18414412
2674,"Loss of Sexual Innocence, The (1999)",1999,12012930
2675,Twice Upon a Yesterday (1998),1998,5034555
2676,Instinct (1999),1999,10158853
2677,Buena Vista Social Club (1999),1999,14221776
2678,Desert Blue (1999),1999,14258130
2679,Finding North (1999),1999,8626657
2680,Floating (1997),1997,15104226
2681,Free Enterprise (1998),1998,19975443
2682,Limbo (1999),1999,9033732
2683,Austin Powers: The Spy Who Shagged Me (1999),1999,19352261
2684,Taxman (1999),1999,19471507
2685,"Red Dwarf, The (Le Nain rouge) (1998)",1998,10751701
2686,"Red Violin, The (Le Violon rouge) (1998)",1998,18014507
2687,Tarzan (1999),1999,13749290
2688,"General's Daughter, The (1999)",1999,12132829
2689,Get Bruce (1999),1999,5386769
2690,"Ideal Husband, An (1999)",1999,16851468
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",1998,17762030
2692,Run Lola Run (Lola rennt) (1998),1998,17342792
2693,Trekkies (1997),1997,14730651
2694,Big Daddy (1999),1999,10988660
2695,"Boys, The (1997)",1997,7948800
2696,"Dinner Game, The (Le D�ner de cons) (1998)",1998,8981734
2697,My Son the Fanatic (1998),1998,10046720
2698,Zone 39 (1997),1997,6614243
2699,Arachnophobia (1990),1990,13321536
2700,"South Park: Bigger, Longer and Uncut (1999)",1999,6580293
2701,Wild Wild West (1999),1999,17016171
2702,Summer of Sam (1999),1999,6368478
2703,Broken Vessels (1998),1998,17164677
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",1991,10037799
2705,"Late August, Early September (Fin ao�t, d�but septembre) (1998)",1998,11645686
2706,American Pie (1999),1999,9578867
2707,Arlington Road (1999),1999,14289057
2708,"Autumn Tale, An (Conte d'automne) (1998)",1998,16618672
2709,Muppets From Space (1999),1999,10290756
2710,"Blair Witch Project, The (1999)",1999,6809588
2711,My Life So Far (1999),1999,13868050
2712,Eyes Wide Shut (1999),1999,19733978
2713,Lake Placid (1999),1999,18107402
2714,"Wood, The (1999)",1999,5812886
2715,"Velocity of Gary, The (1998)",1998,11155721
2716,Ghostbusters (1984),1984,8313502
2717,Ghostbusters II (1989),1989,9075953
2718,Drop Dead Gorgeous (1999),1999,18789572
2719,"Haunting, The (1999)",1999,11914281
2720,Inspector Gadget (1999),1999,14481084
2721,Trick (1999),1999,9682430
2722,Deep Blue Sea (1999),1999,6330552
2723,Mystery Men (1999),1999,16155202
2724,Runaway Bride (1999),1999,8147089
2725,Twin Falls Idaho (1999),1999,14707303
2726,"Killing, The (1956)",1956,8809295
2727,Killer's Kiss (1955),1955,9535922
2728,Spartacus (1960),1960,19238942
2729,Lolita (1962),1962,7812664
2730,Barry Lyndon (1975),1975,9084992
2731,"400 Blows, The (Les Quatre cents coups) (1959)",1959,9946962
2732,Jules and Jim (Jules et Jim) (1961),1961,9368535
2733,Vibes (1988),1988,7339568
2734,"Mosquito Coast, The (1986)",1986,12850888
2735,"Golden Child, The (1986)",1986,14983693
2736,Brighton Beach Memoirs (1986),1986,8027028
2737,Assassination (1987),1987,12460566
2738,Crimes of the Heart (1986),1986,13722607
2739,"Color Purple, The (1985)",1985,17722026
2740,"Kindred, The (1986)",1986,6348991
2741,No Mercy (1986),1986,11018869
2742,M�nage (Tenue de soir�e) (1986),1986,8052769
2743,Native Son (1986),1986,19317528
2744,Otello (1986),1986,16117243
2745,"Mission, The (1986)",1986,17571566
2746,Little Shop of Horrors (1986),1986,19651954
2747,"Little Shop of Horrors, The (1960)",1960,9548790
2748,Allan Quartermain and the Lost City of Gold (1987),1987,14441407
2749,"Morning After, The (1986)",1986,7060519
2750,Radio Days (1987),1987,16770763
2751,From the Hip (1987),1987,9094044
2752,Outrageous Fortune (1987),1987,18636678
2753,"Bedroom Window, The (1987)",1987,5919865
2754,Deadtime Stories (1987),1987,19028374
2755,Light of Day (1987),1987,11261132
2756,Wanted: Dead or Alive (1987),1987,14484156
2757,Frances (1982),1982,18077609
2758,Plenty (1985),1985,17504901
2759,Dick (1999),1999,15680631
2760,"Gambler, The (A J�t�kos) (1997)",1997,11445262
2761,"Iron Giant, The (1999)",1999,6957367
2762,"Sixth Sense, The (1999)",1999,14122404
2763,"Thomas Crown Affair, The (1999)",1999,6624854
2764,"Thomas Crown Affair, The (1968)",1968,6863496
2765,"Acid House, The (1998)",1998,7170307
2766,"Adventures of Sebastian Cole, The (1998)",1998,19046222
2767,Illuminata (1998),1998,13112232
2768,Stiff Upper Lips (1998),1998,18878790
2769,"Yards, The (1999)",1999,14313775
2770,Bowfinger (1999),1999,15308082
2771,Brokedown Palace (1999),1999,9439493
2772,Detroit Rock City (1999),1999,14817738
2773,Alice and Martin (Alice et Martin) (1998),1998,14825610
2774,Better Than Chocolate (1999),1999,17058149
2775,Head On (1998),1998,14396634
2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",1997,12067774
2777,Cobra (1925),1925,11640487
2778,Never Talk to Strangers (1995),1995,6177169
2779,Heaven Can Wait (1978),1978,11584136
2780,"Raven, The (1963)",1963,9519433
2781,"Tingler, The (1959)",1959,15022214
2782,Pit and the Pendulum (1961),1961,9547060
2783,"Tomb of Ligeia, The (1965)",1965,10890251
2784,"Masque of the Red Death, The (1964)",1964,5797687
2785,Tales of Terror (1962),1962,6775075
2786,Haunted Honeymoon (1986),1986,19830213
2787,Cat's Eye (1985),1985,15976530
2788,And Now for Something Completely Different (1971),1971,14341561
2789,Damien: Omen II (1978),1978,12361281
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",1981,6396704
2791,Airplane! (1980),1980,17495469
2792,Airplane II: The Sequel (1982),1982,6605695
2793,"American Werewolf in Paris, An (1997)",1997,9093136
2794,European Vacation (1985),1985,16940927
2795,Vacation (1983),1983,17753496
2796,Funny Farm (1988),1988,15508774
2797,Big (1988),1988,9519319
2798,Problem Child (1990),1990,10326093
2799,Problem Child 2 (1991),1991,16677324
2800,Little Nemo: Adventures in Slumberland (1992),1992,18894899
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),1997,13457380
2802,Tequila Sunrise (1988),1988,14631866
2803,"Pelican Brief, The (1993)",1993,9500292
2804,"Christmas Story, A (1983)",1983,9453817
2805,Mickey Blue Eyes (1999),1999,19421386
2806,Teaching Mrs. Tingle (1999),1999,5217465
2807,Universal Soldier: The Return (1999),1999,13153360
2808,Universal Soldier (1992),1992,18919343
2809,Love Stinks (1999),1999,18276853
2810,Perfect Blue (1997),1997,17368087
2811,With Friends Like These... (1998),1998,14471415
2812,In Too Deep (1999),1999,8854887
2813,"Source, The (1999)",1999,18880034
2814,"Bat, The (1959)",1959,11942382
2815,Iron Eagle (1986),1986,13707040
2816,Iron Eagle II (1988),1988,11006387
2817,Aces: Iron Eagle III (1992),1992,10949954
2818,Iron Eagle IV (1995),1995,12248173
2819,Three Days of the Condor (1975),1975,12317445
2820,Hamlet (1964),1964,10950226
2821,Male and Female (1919),1919,5379490
2822,Medicine Man (1992),1992,18932643
2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",1919,12647089
2824,On the Ropes (1999),1999,12480392
2825,Rosie (1998),1998,7085820
2826,"13th Warrior, The (1999)",1999,5909284
2827,"Astronaut's Wife, The (1999)",1999,16502689
2828,Dudley Do-Right (1999),1999,10545076
2829,"Muse, The (1999)",1999,19791998
2830,Cabaret Balkan (Bure Baruta) (1998),1998,9543636
2831,"Dog of Flanders, A (1999)",1999,9719614
2832,"Lost Son, The (1999)",1999,19550213
2833,Lucie Aubrac (1997),1997,12750562
2834,"Very Thought of You, The (1998)",1998,8295623
2835,Chill Factor (1999),1999,7389428
2836,Outside Providence (1999),1999,16821337
2837,Bedrooms & Hallways (1998),1998,12042956
2838,I Woke Up Early the Day I Died (1998),1998,5209482
2839,West Beirut (West Beyrouth) (1998),1998,12580241
2840,Stigmata (1999),1999,18603138
2841,Stir of Echoes (1999),1999,19291613
2842,Best Laid Plans (1999),1999,5790200
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",1998,13210747
2844,"Minus Man, The (1999)",1999,12956239
2845,White Boys (1999),1999,14772392
2846,"Adventures of Milo and Otis, The (1986)",1986,16258549
2847,Only Angels Have Wings (1939),1939,10597598
2848,Othello (1952),1952,19395279
2849,Queens Logic (1991),1991,14744384
2850,Public Access (1993),1993,17825849
2851,Saturn 3 (1979),1979,5295977
2852,"Soldier's Story, A (1984)",1984,10521925
2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",1977,16240661
2854,Don't Look in the Basement! (1973),1973,17303308
2855,Nightmares (1983),1983,17549939
2856,I Saw What You Did (1965),1965,18681853
2857,Yellow Submarine (1968),1968,10471127
2858,American Beauty (1999),1999,11119809
2859,Stop Making Sense (1984),1984,7002613
2860,Blue Streak (1999),1999,16860986
2861,For Love of the Game (1999),1999,11144896
2862,Caligula (1980),1980,9179438
2863,"Hard Day's Night, A (1964)",1964,8557770
2864,Splendor (1999),1999,18126147
2865,Sugar Town (1999),1999,5333591
2866,"Buddy Holly Story, The (1978)",1978,9643369
2867,Fright Night (1985),1985,10089306
2868,Fright Night Part II (1989),1989,5155631
2869,"Separation, The (La S�paration) (1994)",1994,6083348
2870,Barefoot in the Park (1967),1967,16352279
2871,Deliverance (1972),1972,19542066
2872,Excalibur (1981),1981,17458513
2873,Lulu on the Bridge (1998),1998,17457078
2874,"Pajama Game, The (1957)",1957,8735171
2875,Sommersby (1993),1993,19833551
2876,Thumbelina (1994),1994,13785758
2877,Tommy (1975),1975,6885467
2878,Hell Night (1981),1981,12426029
2879,Operation Condor (Feiying gaiwak) (1990),1990,8195905
2880,Operation Condor 2 (Longxiong hudi) (1990),1990,17752366
2881,Double Jeopardy (1999),1999,14191051
2882,Jakob the Liar (1999),1999,14561610
2883,Mumford (1999),1999,12265849
2884,Dog Park (1998),1998,16875199
2885,Guinevere (1999),1999,5714638
2886,"Adventures of Elmo in Grouchland, The (1999)",1999,18223996
2887,Simon Sez (1999),1999,11575161
2888,Drive Me Crazy (1999),1999,5761078
2889,"Mystery, Alaska (1999)",1999,16369932
2890,Three Kings (1999),1999,19111239
2891,"Happy, Texas (1999)",1999,7313438
2892,New Rose Hotel (1998),1998,16828455
2893,Plunkett & MaCleane (1999),1999,13114771
2894,Romance (1999),1999,7751154
2895,Napoleon and Samantha (1972),1972,19625208
2896,Alvarez Kelly (1966),1966,19683141
2897,And the Ship Sails On (E la nave va) (1984),1984,6256811
2898,"Dark Half, The (1993)",1993,5398650
2899,Gulliver's Travels (1939),1939,6042515
2900,Monkey Shines (1988),1988,17309760
2901,Phantasm (1979),1979,10638845
2902,Psycho II (1983),1983,17423653
2903,Psycho III (1986),1986,11673812
2904,Rain (1932),1932,10828172
2905,Sanjuro (1962),1962,13160421
2906,Random Hearts (1999),1999,12240083
2907,Superstar (1999),1999,16947320
2908,Boys Don't Cry (1999),1999,16090889
2909,"Five Wives, Three Secretaries and Me (1998)",1998,18271137
2910,"Ennui, L' (1998)",1998,5663784
2911,"Grandfather, The (El Abuelo) (1998)",1998,14026232
2912,"Limey, The (1999)",1999,12706253
2913,"Mating Habits of the Earthbound Human, The (1998)",1998,9503968
2914,Molly (1999),1999,16569705
2915,Risky Business (1983),1983,6315498
2916,Total Recall (1990),1990,19295890
2917,Body Heat (1981),1981,14994735
2918,Ferris Bueller's Day Off (1986),1986,19002997
2919,Year of Living Dangerously (1982),1982,13171944
2920,Children of Paradise (Les enfants du paradis) (1945),1945,7650135
2921,High Plains Drifter (1972),1972,19722615
2922,Hang 'em High (1967),1967,14651447
2923,Citizen's Band (a.k.a. Handle with Care) (1977),1977,5679803
2924,Drunken Master (Zui quan) (1979),1979,11762954
2925,"Conformist, The (Il Conformista) (1970)",1970,15133745
2926,Hairspray (1988),1988,15004755
2927,Brief Encounter (1946),1946,14829358
2928,"Razor's Edge, The (1984)",1984,5302517
2929,Reds (1981),1981,14285333
2930,Return with Honor (1998),1998,14922289
2931,Time of the Gypsies (Dom za vesanje) (1989),1989,17843738
2932,Days of Heaven (1978),1978,12014876
2933,"Fire Within, The (Le Feu Follet) (1963)",1963,8676953
2934,"Love Bewitched, A (El Amor Brujo) (1986)",1986,12406278
2935,"Lady Eve, The (1941)",1941,15646295
2936,Sullivan's Travels (1942),1942,6575630
2937,"Palm Beach Story, The (1942)",1942,16939921
2938,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),1986,11381766
2939,Niagara (1953),1953,8763348
2940,Gilda (1946),1946,19744879
2941,South Pacific (1958),1958,15845162
2942,Flashdance (1983),1983,17506945
2943,Indochine (1992),1992,16765084
2944,"Dirty Dozen, The (1967)",1967,13553385
2945,Mike's Murder (1984),1984,9157474
2946,Help! (1965),1965,16890597
2947,Goldfinger (1964),1964,11172625
2948,From Russia with Love (1963),1963,18452636
2949,Dr. No (1962),1962,13708136
2950,"Blue Lagoon, The (1980)",1980,10553301
2951,"Fistful of Dollars, A (1964)",1964,11577878
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",1996,12441304
2953,Home Alone 2: Lost in New York (1992),1992,11949521
2954,Penitentiary (1979),1979,7290000
2955,Penitentiary II (1982),1982,18044624
2956,Someone to Watch Over Me (1987),1987,12184389
2957,Sparrows (1926),1926,5668301
2958,Naturally Native (1998),1998,19185175
2959,Fight Club (1999),1999,14478145
2960,Beefcake (1999),1999,11410060
2961,"Story of Us, The (1999)",1999,12463338
2962,Fever Pitch (1997),1997,12234579
2963,Joe the King (1999),1999,8076570
2964,Julien Donkey-Boy (1999),1999,16267803
2965,"Omega Code, The (1999)",1999,9452934
2966,"Straight Story, The (1999)",1999,11246633
2967,"Bad Seed, The (1956)",1956,11824260
2968,Time Bandits (1981),1981,17028778
2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",1966,14458703
2970,Fitzcarraldo (1982),1982,6639075
2971,All That Jazz (1979),1979,14999231
2972,Red Sorghum (Hong Gao Liang) (1987),1987,17565869
2973,Crimes and Misdemeanors (1989),1989,13955015
2974,Bats (1999),1999,13000963
2975,"Best Man, The (1999)",1999,5201227
2976,Bringing Out the Dead (1999),1999,7052005
2977,Crazy in Alabama (1999),1999,15816758
2978,Three to Tango (1999),1999,14101004
2979,Body Shots (1999),1999,15218796
2980,Men Cry Bullets (1997),1997,8063341
2981,"Brother, Can You Spare a Dime? (1975)",1975,10842660
2982,"Guardian, The (1990)",1990,10491656
2983,"Ipcress File, The (1965)",1965,12701520
2984,On Any Sunday (1971),1971,14933955
2985,Robocop (1987),1987,8256428
2986,Robocop 2 (1990),1990,18859988
2987,Who Framed Roger Rabbit? (1988),1988,16027897
2988,Melvin and Howard (1980),1980,18610268
2989,For Your Eyes Only (1981),1981,14151650
2990,Licence to Kill (1989),1989,12911001
2991,Live and Let Die (1973),1973,16851068
2992,Rawhead Rex (1986),1986,6439139
2993,Thunderball (1965),1965,18885482
2994,"City, The (1998)",1998,7424640
2995,"House on Haunted Hill, The (1999)",1999,17641298
2996,Music of the Heart (1999),1999,19718051
2997,Being John Malkovich (1999),1999,14343394
2998,Dreaming of Joseph Lees (1998),1998,9499519
2999,Man of the Century (1999),1999,5297050
3000,"Princess Mononoke, The (Mononoke Hime) (1997)",1997,6824835
3001,"Suburbans, The (1999)",1999,6787868
3002,My Best Fiend (Mein liebster Feind) (1999),1999,10502665
3003,Train of Life (Train De Vie) (1998),1998,18871827
3004,"Bachelor, The (1999)",1999,8819657
3005,"Bone Collector, The (1999)",1999,8116990
3006,"Insider, The (1999)",1999,19026346
3007,American Movie (1999),1999,12976789
3008,Last Night (1998),1998,15738260
3009,Portraits Chinois (1996),1996,9193625
3010,Rosetta (1999),1999,9931266
3011,"They Shoot Horses, Don't They? (1969)",1969,17241542
3012,Battling Butler (1926),1926,12410569
3013,Bride of Re-Animator (1990),1990,14663917
3014,Bustin' Loose (1981),1981,5687826
3015,Coma (1978),1978,7080846
3016,Creepshow (1982),1982,6993851
3017,Creepshow 2 (1987),1987,13958024
3018,Re-Animator (1985),1985,15536012
3019,Drugstore Cowboy (1989),1989,10918573
3020,Falling Down (1993),1993,12690126
3021,"Funhouse, The (1981)",1981,13911977
3022,"General, The (1927)",1927,8235495
3023,My Best Girl (1927),1927,14346318
3024,Piranha (1978),1978,5565344
3025,Rough Night in Jericho (1967),1967,7581617
3026,Slaughterhouse (1987),1987,16873718
3027,Slaughterhouse 2 (1988),1988,9644294
3028,"Taming of the Shrew, The (1967)",1967,11784894
3029,Nighthawks (1981),1981,16794773
3030,Yojimbo (1961),1961,11719704
3031,Repossessed (1990),1990,11483160
3032,"Omega Man, The (1971)",1971,11868794
3033,Spaceballs (1987),1987,7235525
3034,Robin Hood (1973),1973,16001892
3035,Mister Roberts (1955),1955,18266591
3036,Quest for Fire (1981),1981,6645495
3037,Little Big Man (1970),1970,8004038
3038,"Face in the Crowd, A (1957)",1957,10805922
3039,Trading Places (1983),1983,15281963
3040,Meatballs (1979),1979,19026036
3041,Meatballs Part II (1984),1984,11326319
3042,Meatballs III (1987),1987,13116113
3043,Meatballs 4 (1992),1992,5891040
3044,Dead Again (1991),1991,16424878
3045,Peter's Friends (1992),1992,16457537
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",1995,13076128
3047,Experience Preferred... But Not Essential (1982),1982,10999458
3048,Under the Rainbow (1981),1981,9529567
3049,How I Won the War (1967),1967,19047356
3050,Light It Up (1999),1999,6781601
3051,Anywhere But Here (1999),1999,17206532
3052,Dogma (1999),1999,19781675
3053,"Messenger: The Story of Joan of Arc, The (1999)",1999,7996980
3054,Pok�mon: The First Movie (1998),1998,13485224
3055,Felicia's Journey (1999),1999,6260377
3056,Oxygen (1999),1999,19160913
3057,Where's Marlowe? (1999),1999,8608101
3058,"Ape, The (1940)",1940,19910877
3059,British Intelligence (1940),1940,13933471
3060,"Commitments, The (1991)",1991,18031035
3061,Holiday Inn (1942),1942,17940846
3062,"Longest Day, The (1962)",1962,10887643
3063,Poison Ivy (1992),1992,16050261
3064,Poison Ivy: New Seduction (1997),1997,19374634
3065,Ten Benny (1997),1997,10362058
3066,Tora! Tora! Tora! (1970),1970,14586177
3067,Women on the Verge of a Nervous Breakdown (1988),1988,6634974
3068,"Verdict, The (1982)",1982,17479404
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",1972,19046456
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",1984,16838587
3071,Stand and Deliver (1987),1987,6325475
3072,Moonstruck (1987),1987,19608930
3073,"Sandpiper, The (1965)",1965,18952089
3074,Jeremiah Johnson (1972),1972,13626183
3075,Repulsion (1965),1965,5015196
3076,Irma la Douce (1963),1963,6450937
3077,42 Up (1998),1998,17652403
3078,Liberty Heights (1999),1999,5711334
3079,Mansfield Park (1999),1999,18355198
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",1998,9409843
3081,Sleepy Hollow (1999),1999,11346146
3082,"World Is Not Enough, The (1999)",1999,19941824
3083,All About My Mother (Todo Sobre Mi Madre) (1999),1999,17613022
3084,Home Page (1999),1999,8726949
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",1982,15457201
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),1934,15665213
3087,Scrooged (1988),1988,16339954
3088,Harvey (1950),1950,5218549
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",1948,15738872
3090,Matewan (1987),1987,18622594
3091,Kagemusha (1980),1980,9282554
3092,Chushingura (1962),1962,5463103
3093,McCabe & Mrs. Miller (1971),1971,12769580
3094,Maurice (1987),1987,12407106
3095,"Grapes of Wrath, The (1940)",1940,14293065
3096,My Man Godfrey (1957),1957,10505579
3097,"Shop Around the Corner, The (1940)",1940,14477309
3098,"Natural, The (1984)",1984,6041431
3099,Shampoo (1975),1975,16442086
3100,"River Runs Through It, A (1992)",1992,5780732
3101,Fatal Attraction (1987),1987,16453806
3102,Jagged Edge (1985),1985,6638175
3103,Stanley & Iris (1990),1990,9607059
3104,Midnight Run (1988),1988,8682481
3105,Awakenings (1990),1990,5201179
3106,Come See the Paradise (1990),1990,7399162
3107,Backdraft (1991),1991,15371714
3108,"Fisher King, The (1991)",1991,7887925
3109,"River, The (1984)",1984,7690571
3110,Country (1984),1984,13938974
3111,Places in the Heart (1984),1984,15672696
3112,Night Mother (1986),1986,6889590
3113,End of Days (1999),1999,13797741
3114,Toy Story 2 (1999),1999,8606884
3115,Flawless (1999),1999,5757690
3116,Miss Julie (1999),1999,13744752
3117,Ride with the Devil (1999),1999,7432435
3118,Tumbleweeds (1999),1999,11527466
3119,Bay of Blood (Reazione a catena) (1971),1971,6549115
3120,"Distinguished Gentleman, The (1992)",1992,6163146
3121,"Hitch-Hiker, The (1953)",1953,5318145
3122,Santa Fe Trail (1940),1940,6469521
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),1989,13240864
3124,Agnes Browne (1999),1999,9733906
3125,"End of the Affair, The (1999)",1999,10297175
3126,"End of the Affair, The (1955)",1955,18506208
3127,Holy Smoke (1999),1999,13335427
3128,"Map of the World, A (1999)",1999,11901984
3129,Sweet and Lowdown (1999),1999,8947570
3130,Bonfire of the Vanities (1990),1990,17714945
3131,Broadway Damage (1997),1997,18693695
3132,Daddy Long Legs (1919),1919,14696138
3133,Go West (1925),1925,6233377
3134,"Grand Illusion (Grande illusion, La) (1937)",1937,11222427
3135,"Great Santini, The (1979)",1979,14304975
3136,"James Dean Story, The (1957)",1957,18821499
3137,"Sea Wolves, The (1980)",1980,5335112
3138,Stealing Home (1988),1988,12119803
3139,Tarzan the Fearless (1933),1933,14384827
